pv_situacion_credito;CLASE;ENTE
2;1;3342043.0
2;1;8693260.0
2;1;2817992.0
2;1;2016299.0
2;1;1645957.0
2;1;1732307.0
2;1;890457.0
2;1;3414198.0
2;1;2173779.0
2;1;3171586.0
2;1;2875866.0
2;1;3353396.0
2;1;5332670.0
2;1;507838.0
2;1;4305175.0
2;1;5648473.0
2;1;1805375.0
2;1;2278256.0
2;1;1572213.0
2;1;3224416.0
2;1;1349754.0
2;1;4743972.0
2;1;2533467.0
2;1;10384658.0
2;1;601454.0
2;1;809183.0
2;1;4622252.0
2;1;2422520.0
2;1;3454891.0
2;1;445559.0
2;1;5846290.0
2;1;7112420.0
2;1;8927323.0
2;1;1339697.0
2;1;1781388.0
2;1;535750.0
2;1;696853.0
2;1;474726.0
2;1;676124.0
2;1;10745646.0
2;1;6992258.0
2;1;4053734.0
2;1;5230835.0
2;1;3933377.0
2;1;11526685.0
2;1;3616748.0
2;2;4319173.0
2;1;4560159.0
2;1;719021.0
2;1;3977558.0
2;1;4218967.0
2;1;4440601.0
2;1;2080471.0
2;1;7169178.0
2;1;1650774.0
2;1;1213218.0
2;1;10899884.0
2;1;619725.0
2;1;3357293.0
2;1;6354036.0
2;1;623184.0
2;1;3067568.0
2;1;1510797.0
2;1;3838385.0
2;1;4162039.0
2;1;10856870.0
2;1;4236175.0
2;1;4817341.0
2;1;1226614.0
2;1;6259523.0
2;1;2181739.0
2;1;940453.0
2;1;5782966.0
2;1;4181600.0
2;1;2346287.0
2;1;7131022.0
2;1;1765418.0
2;1;2998787.0
2;1;1386274.0
2;1;10675136.0
2;1;4312443.0
2;1;1387152.0
2;1;3252669.0
2;2;7526277.0
2;1;2221472.0
2;1;1592046.0
2;1;1639504.0
2;1;5747275.0
2;1;766990.0
2;1;4572990.0
2;1;804418.0
2;1;513093.0
2;1;10935617.0
2;1;6129469.0
2;1;2115722.0
2;1;2567028.0
2;1;767626.0
2;1;387480.0
2;1;2419783.0
2;1;1512965.0
2;1;728186.0
2;1;1172635.0
2;1;2670013.0
2;1;2924374.0
2;1;3418058.0
2;1;757460.0
2;1;3203799.0
2;1;2674443.0
2;1;3886519.0
2;1;4739300.0
2;1;692559.0
2;1;4453902.0
2;1;2462569.0
2;1;795193.0
2;1;788705.0
2;1;6976036.0
2;1;1598659.0
2;1;6226546.0
2;1;6214849.0
2;1;460493.0
2;1;10802623.0
2;1;707077.0
2;1;720548.0
2;1;2274366.0
2;1;853587.0
2;1;1914719.0
2;1;714865.0
2;1;6419259.0
2;1;2489429.0
2;1;2971698.0
2;1;6129960.0
2;1;5428423.0
2;1;7363859.0
2;1;5201595.0
2;1;897466.0
2;1;1832813.0
2;1;339193.0
2;1;5035928.0
2;1;2724597.0
2;1;7015773.0
2;1;411996.0
2;1;3066309.0
2;1;2305339.0
2;1;2164601.0
2;1;2444309.0
2;1;3651442.0
2;1;1695688.0
2;1;11079220.0
2;1;2622842.0
2;1;3625553.0
2;1;7241544.0
2;1;2962614.0
2;1;5237067.0
2;1;248297.0
2;1;4696431.0
2;1;1017118.0
2;1;3337574.0
2;1;88743.0
2;1;2955621.0
2;1;897163.0
2;1;833895.0
2;1;3938595.0
2;1;476042.0
2;1;551044.0
2;1;636036.0
2;1;7224014.0
2;1;145695.0
2;1;3774198.0
2;1;3852488.0
2;1;3939535.0
2;1;2669601.0
2;1;1322751.0
2;1;330650.0
2;1;6895063.0
2;1;4807370.0
2;1;749781.0
2;1;686784.0
2;1;7083053.0
2;1;3020031.0
2;1;7246949.0
2;1;1642160.0
2;1;1326724.0
2;1;571848.0
2;1;1387392.0
2;1;1997586.0
2;1;568195.0
2;1;4515086.0
2;1;3395920.0
2;1;566554.0
2;1;4104485.0
2;1;1281015.0
2;1;2122179.0
2;1;7303446.0
2;1;2040747.0
2;1;694483.0
2;1;5486914.0
2;2;11031097.0
2;1;526831.0
2;1;10732525.0
2;1;7400309.0
2;1;6126811.0
2;1;2207997.0
2;1;1039096.0
2;1;522299.0
2;1;10630926.0
2;1;1482805.0
2;1;831165.0
2;1;4092393.0
2;1;1409955.0
2;1;1765507.0
2;1;1735867.0
2;1;547616.0
2;1;8716528.0
2;1;10742826.0
2;1;3645873.0
2;1;1342408.0
2;1;3553503.0
2;1;11422336.0
2;1;633468.0
2;1;8224593.0
2;1;1359686.0
2;1;1359167.0
2;1;3769693.0
2;1;4975449.0
2;1;4477824.0
2;1;1499382.0
2;1;811356.0
2;1;5801071.0
2;1;3556983.0
2;1;416672.0
2;1;6353665.0
2;1;3630288.0
2;1;1620125.0
2;1;7310341.0
2;1;5510468.0
2;1;781908.0
2;1;1924691.0
2;1;608578.0
2;1;7357349.0
2;1;804158.0
2;1;6907949.0
2;1;4426690.0
2;1;5854829.0
2;1;5327818.0
2;1;482463.0
2;1;3313756.0
2;1;7284545.0
2;1;2108813.0
2;1;2192274.0
2;1;653703.0
2;1;2359035.0
2;1;2472155.0
2;1;1056982.0
2;1;10450374.0
2;1;4074002.0
2;1;4568485.0
2;1;5209568.0
2;1;751831.0
2;1;1897805.0
2;1;4204612.0
2;1;3092929.0
2;1;716846.0
2;1;869108.0
2;1;460304.0
2;1;3419213.0
2;1;3050840.0
2;1;4220945.0
2;1;4012948.0
2;1;860813.0
2;1;594196.0
2;1;4403084.0
2;1;5241355.0
2;1;2487096.0
2;1;2019503.0
2;1;1762816.0
2;1;7031271.0
2;1;6413551.0
2;1;7511896.0
2;1;2225236.0
2;1;743857.0
2;1;3167168.0
2;1;675437.0
2;1;3494994.0
2;1;760576.0
2;1;4121428.0
2;1;6035066.0
2;1;4002166.0
2;1;7260508.0
2;1;3131379.0
2;1;4109552.0
2;1;408159.0
2;1;2156588.0
2;1;4169611.0
2;1;6276135.0
2;1;2348048.0
2;1;4300198.0
2;1;2227928.0
2;1;6045062.0
2;1;6863268.0
2;1;1165688.0
2;1;4030655.0
2;1;6991666.0
2;1;5794934.0
2;1;930874.0
2;1;747880.0
2;1;1548688.0
2;1;584051.0
2;1;5770386.0
2;1;3633375.0
2;1;3031620.0
2;1;3434843.0
2;1;639215.0
2;1;2231615.0
2;1;4900329.0
2;1;898841.0
2;1;1542052.0
2;1;3238645.0
2;1;6837662.0
2;1;1640358.0
2;1;5169658.0
2;1;782252.0
2;1;3125796.0
2;1;361074.0
2;1;11061341.0
2;1;2145049.0
2;1;4866518.0
2;1;3822785.0
2;1;7389633.0
2;1;7122447.0
2;1;2083446.0
2;1;3271580.0
2;1;562852.0
2;1;904142.0
2;1;5155410.0
2;1;3210216.0
2;1;270702.0
2;1;779007.0
2;1;843288.0
2;1;564823.0
2;1;3220450.0
2;1;4934448.0
2;1;2263981.0
2;1;11510790.0
2;1;1796550.0
2;1;3381137.0
2;1;981496.0
2;1;2278489.0
2;1;707955.0
2;1;11031950.0
2;1;5066825.0
2;1;1517499.0
2;1;6185278.0
2;1;11076853.0
2;1;6314815.0
2;1;1958596.0
2;1;3731633.0
2;1;5479144.0
2;1;3343500.0
2;1;1783626.0
2;1;6516614.0
2;1;757222.0
2;1;779829.0
2;1;2709474.0
2;1;6537939.0
2;1;5010386.0
2;1;5923966.0
2;1;402100.0
2;1;11322025.0
2;1;4329871.0
2;1;1089430.0
2;1;2644824.0
2;1;7780478.0
2;1;534428.0
2;1;1197264.0
2;1;552793.0
2;1;4075473.0
2;1;48863.0
2;1;4984783.0
2;1;747731.0
2;1;3960414.0
2;1;1235202.0
2;1;2249706.0
2;1;1632439.0
2;1;10212533.0
2;1;350789.0
2;1;5241482.0
2;1;5803244.0
2;1;4402598.0
2;1;3927391.0
2;1;814212.0
2;1;4518582.0
2;1;1948073.0
2;1;4886272.0
2;1;5311095.0
2;1;2547793.0
2;1;3579581.0
2;1;710729.0
2;1;5041725.0
2;1;5469759.0
2;1;3387927.0
2;1;3258769.0
2;1;925198.0
2;1;2403499.0
2;1;4125920.0
2;1;2859936.0
2;1;3319494.0
2;1;1074994.0
2;1;419112.0
2;1;1392267.0
2;1;2437971.0
2;1;3354794.0
2;1;535332.0
2;1;1707054.0
2;1;6176318.0
2;1;1499473.0
2;1;974415.0
2;1;4647044.0
2;1;3275544.0
2;1;4497028.0
2;1;6282855.0
2;1;541781.0
2;1;782101.0
2;1;6240866.0
2;1;1777549.0
2;1;5733400.0
2;1;7271408.0
2;1;3661605.0
2;1;6974299.0
2;1;6572008.0
2;1;8993662.0
2;1;2566850.0
2;1;1239722.0
2;1;3983864.0
2;1;841754.0
2;1;610812.0
2;1;4108091.0
2;1;1403448.0
2;1;901005.0
2;1;3289094.0
2;1;1913315.0
2;1;2728613.0
2;1;3045994.0
2;1;1437822.0
2;1;5177805.0
2;1;1346060.0
2;1;10296733.0
2;1;1618180.0
2;1;8229446.0
2;1;6914565.0
2;1;907088.0
2;1;2982443.0
2;1;6471397.0
2;1;1691237.0
2;1;2266414.0
2;1;2619087.0
2;1;2070986.0
2;1;2358022.0
2;1;4336085.0
2;1;6324286.0
2;1;3741510.0
2;1;6507156.0
2;1;1050577.0
2;1;2301250.0
2;1;6849477.0
2;1;1859676.0
2;1;2198175.0
2;1;706037.0
2;1;7124176.0
2;1;7173967.0
2;1;895390.0
2;1;6754226.0
2;1;5756941.0
2;1;1796750.0
2;1;542952.0
2;1;4709852.0
2;1;1250152.0
2;1;7018168.0
2;1;1194658.0
2;1;3820926.0
2;1;3771849.0
2;1;411165.0
2;1;1426981.0
2;1;1352519.0
2;1;6934714.0
2;1;10640954.0
2;1;897043.0
2;1;843746.0
2;1;5339186.0
2;1;11234747.0
2;1;4084205.0
2;1;2669344.0
2;1;1369863.0
2;1;10880092.0
2;1;1762265.0
2;1;684428.0
2;1;2973094.0
2;1;614015.0
2;1;6545870.0
2;1;6874631.0
2;1;2723260.0
2;1;3572730.0
2;1;5312824.0
2;1;4300231.0
2;1;1753631.0
2;1;767838.0
2;1;1300512.0
2;1;101627.0
2;1;1049647.0
2;1;6014174.0
2;1;3699922.0
2;1;8095252.0
2;1;584725.0
2;1;3566732.0
2;1;888488.0
2;1;4482353.0
2;1;4341538.0
2;1;636178.0
2;1;2763206.0
2;1;4609922.0
2;1;371189.0
2;1;3691562.0
2;1;3521853.0
2;1;7499023.0
2;1;1867390.0
2;1;2852498.0
2;1;844801.0
2;1;654944.0
2;1;6854197.0
2;1;2333825.0
2;1;2372216.0
2;1;1142893.0
2;1;11384932.0
2;1;875966.0
2;1;8559002.0
2;1;4405507.0
2;1;8187361.0
2;1;4091467.0
2;1;6358188.0
2;1;1594837.0
2;1;3671370.0
2;1;5159151.0
2;1;398512.0
2;1;4011502.0
2;1;2406636.0
2;1;5830159.0
2;1;454109.0
2;1;1887783.0
2;1;5113063.0
2;1;5205310.0
2;1;4307917.0
2;1;2458528.0
2;2;7438158.0
2;1;818570.0
2;1;8970522.0
2;1;5503645.0
2;1;1282753.0
2;1;589598.0
2;1;5324456.0
2;1;5063400.0
2;1;2686800.0
2;1;573082.0
2;1;3802586.0
2;1;1459198.0
2;1;5904641.0
2;1;2067065.0
2;1;3485954.0
2;1;3335868.0
2;1;8195083.0
2;1;1460634.0
2;1;7111333.0
2;1;347716.0
2;1;1251777.0
2;1;1475005.0
2;1;3189475.0
2;1;10265154.0
2;1;1754846.0
2;1;1153573.0
2;1;5406132.0
2;1;1791652.0
2;1;790948.0
2;1;2938103.0
2;1;2223440.0
2;1;6692141.0
2;1;5597465.0
2;1;986920.0
2;1;1501259.0
2;1;6508910.0
2;1;691119.0
2;1;1844480.0
2;1;8297616.0
2;1;410073.0
2;1;693913.0
2;1;604345.0
2;1;592236.0
2;1;3394494.0
2;1;2716808.0
2;1;6641085.0
2;1;6386729.0
2;1;6017197.0
2;1;6493534.0
2;1;943577.0
2;1;5062467.0
2;1;623756.0
2;1;11276428.0
2;1;1454224.0
2;1;1587734.0
2;1;10647962.0
2;1;707052.0
2;1;1812546.0
2;1;5315783.0
2;1;2085592.0
2;1;6783130.0
2;1;535829.0
2;1;1817253.0
2;1;5684371.0
2;1;1896943.0
2;1;1710273.0
2;1;2827486.0
2;1;5369083.0
2;1;4745708.0
2;1;10895358.0
2;1;1069779.0
2;1;2915087.0
2;1;5135535.0
2;1;3301200.0
2;1;4186430.0
2;1;1981220.0
2;1;8697047.0
2;1;515104.0
2;1;2993095.0
2;1;2655642.0
2;1;661840.0
2;1;7114395.0
2;1;4830019.0
2;1;6770191.0
2;1;757059.0
2;1;6274440.0
2;1;1686550.0
2;1;2352021.0
2;1;2042524.0
2;1;1093962.0
2;1;10412644.0
2;1;687447.0
2;1;714345.0
2;1;935931.0
2;1;1765793.0
2;1;1611893.0
2;1;6310888.0
2;1;4006526.0
2;1;3692653.0
2;1;772345.0
2;1;283830.0
2;1;303256.0
2;1;2543057.0
2;1;101522.0
2;1;879199.0
2;1;2153620.0
2;1;2739510.0
2;1;6244207.0
2;1;3086329.0
2;1;7507681.0
2;1;398438.0
2;1;1396560.0
2;1;3755971.0
2;1;1760775.0
2;1;1872771.0
2;1;5199939.0
2;1;5304404.0
2;1;6520000.0
2;1;4682191.0
2;1;3312125.0
2;1;3934821.0
2;1;760150.0
2;1;1540410.0
2;1;3117878.0
2;1;768696.0
2;1;5332121.0
2;1;816986.0
2;1;4999133.0
2;1;1252415.0
2;1;11121214.0
2;1;5358403.0
2;1;2362693.0
2;1;2122750.0
2;1;3682114.0
2;1;2220648.0
2;1;651248.0
2;1;11539646.0
2;1;1366721.0
2;1;3980912.0
2;1;3490794.0
2;1;711961.0
2;1;1495994.0
2;1;749262.0
2;1;11094597.0
2;1;9588406.0
2;1;6148745.0
2;1;3512275.0
2;1;1859469.0
2;1;5102819.0
2;1;612930.0
2;1;1819688.0
2;1;7492718.0
2;1;2965394.0
2;1;1837931.0
2;1;939781.0
2;1;2258332.0
2;1;702546.0
2;1;2369015.0
2;1;3292249.0
2;1;6563929.0
2;1;861956.0
2;1;5889545.0
2;1;559731.0
2;1;2874229.0
2;1;5007160.0
2;1;2652273.0
2;1;2142156.0
2;1;1326525.0
2;1;536965.0
2;1;6486459.0
2;1;3905675.0
2;1;702537.0
2;1;10540008.0
2;1;1484693.0
2;1;2336726.0
2;1;6694761.0
2;1;777369.0
2;1;1235228.0
2;1;783663.0
2;1;6121151.0
2;1;1762725.0
2;1;1167456.0
2;1;5305952.0
2;1;5886831.0
2;1;3616784.0
2;1;3162656.0
2;1;178410.0
2;1;4993644.0
2;1;634993.0
2;1;2101030.0
2;1;2371547.0
2;1;10735289.0
2;1;8549414.0
2;1;483251.0
2;1;5508491.0
2;1;739328.0
2;1;9998567.0
2;1;913761.0
2;1;981459.0
2;1;2179656.0
2;1;2669676.0
2;1;2001021.0
2;1;2482906.0
2;1;3408672.0
2;1;591103.0
2;1;4110678.0
2;1;2801693.0
2;1;2787365.0
2;1;4087740.0
2;1;5833704.0
2;1;11406172.0
2;1;2167973.0
2;1;1021277.0
2;1;83335.0
2;1;8905061.0
2;1;10638508.0
2;1;5970445.0
2;1;3228578.0
2;1;591237.0
2;1;2811859.0
2;1;765136.0
2;1;3464189.0
2;1;654373.0
2;1;5686402.0
2;1;5422292.0
2;1;1328091.0
2;1;1434169.0
2;1;1464318.0
2;1;2788907.0
2;1;4044225.0
2;1;4404926.0
2;1;6761458.0
2;1;634345.0
2;1;7418473.0
2;1;11250923.0
2;1;10200344.0
2;1;3560504.0
2;1;3241219.0
2;1;5605419.0
2;1;5129260.0
2;1;11908093.0
2;1;940849.0
2;1;5587767.0
2;1;5227683.0
2;1;11042320.0
2;1;6184074.0
2;1;3248555.0
2;1;4265637.0
2;1;1183401.0
2;1;1046017.0
2;1;3301315.0
2;1;5538774.0
2;1;4800906.0
2;1;11000452.0
2;1;6838750.0
2;1;10537869.0
2;1;1360707.0
2;1;1307842.0
2;1;2377857.0
2;1;6907563.0
2;1;2854508.0
2;1;3471870.0
2;1;2731797.0
2;1;5750228.0
2;1;2057048.0
2;1;1515656.0
2;1;6594878.0
2;1;2849811.0
2;1;4766531.0
2;1;11259848.0
2;1;349574.0
2;1;2529843.0
2;1;2786898.0
2;1;5405195.0
2;1;1741395.0
2;1;2180409.0
2;1;949423.0
2;1;600824.0
2;1;3383561.0
2;1;1910465.0
2;1;1052152.0
2;1;4474882.0
2;1;569525.0
2;1;1069161.0
2;1;7072073.0
2;1;6295009.0
2;1;3789682.0
2;1;941187.0
2;1;7532846.0
2;1;1667085.0
2;1;759849.0
2;1;185332.0
2;1;568652.0
2;1;7010796.0
2;1;4986500.0
2;1;1379176.0
2;1;868235.0
2;1;3104611.0
2;1;6234250.0
2;1;5657343.0
2;1;707301.0
2;1;656926.0
2;1;5102451.0
2;1;3749711.0
2;1;4217489.0
2;1;11479493.0
2;1;1001682.0
2;1;558813.0
2;1;11383741.0
2;1;2325239.0
2;1;1042399.0
2;1;2440047.0
2;1;4694945.0
2;1;1615889.0
2;1;2160757.0
2;1;1482645.0
2;1;5167143.0
2;1;5858396.0
2;1;683133.0
2;1;2106588.0
2;1;1863046.0
2;1;2854764.0
2;1;277835.0
2;1;1290009.0
2;1;11294844.0
2;1;4017214.0
2;1;10701463.0
2;1;1619186.0
2;1;5661617.0
2;1;1103887.0
2;1;2031936.0
2;1;4974037.0
2;1;2906652.0
2;1;4804329.0
2;1;4154582.0
2;1;1882244.0
2;1;597072.0
2;2;5390421.0
2;1;2305164.0
2;1;3758506.0
2;1;7409311.0
2;1;6659264.0
2;1;3253390.0
2;1;4249156.0
2;1;1438246.0
2;1;570915.0
2;1;4286038.0
2;1;10474897.0
2;1;6570251.0
2;1;944454.0
2;1;5579206.0
2;1;3252640.0
2;1;777893.0
2;1;1786134.0
2;1;1365818.0
2;1;4874130.0
2;1;7944042.0
2;1;627750.0
2;1;2104157.0
2;1;10696550.0
2;1;548584.0
2;1;3492701.0
2;1;7288204.0
2;1;6473124.0
2;1;10414219.0
2;1;368585.0
2;1;5613645.0
2;1;583177.0
2;1;4401203.0
2;1;1673873.0
2;1;3495703.0
2;1;6386505.0
2;1;10588073.0
2;1;1549128.0
2;1;3417336.0
2;1;940412.0
2;1;5477620.0
2;1;5407114.0
2;1;1280662.0
2;1;1346858.0
2;1;877851.0
2;1;2700650.0
2;1;807591.0
2;1;5938793.0
2;1;7005434.0
2;1;2715041.0
2;1;689118.0
2;1;2321982.0
2;1;433376.0
2;1;11230446.0
2;1;944042.0
2;1;604319.0
2;1;7114073.0
2;1;6366040.0
2;1;3898745.0
2;1;10582222.0
2;1;3278955.0
2;1;3980440.0
2;1;8551237.0
2;1;2844735.0
2;1;697508.0
2;1;2429933.0
2;1;830583.0
2;1;2732909.0
2;1;156241.0
2;1;2805427.0
2;1;7113869.0
2;1;2850908.0
2;1;2851093.0
2;1;169646.0
2;1;462305.0
2;1;4762633.0
2;1;5483257.0
2;1;3046111.0
2;1;1884985.0
2;1;6214914.0
2;1;3524600.0
2;1;6114273.0
2;1;961599.0
2;1;3754332.0
2;1;719505.0
2;1;2736788.0
2;1;1678120.0
2;1;1814181.0
2;1;6037459.0
2;1;3273541.0
2;1;1314526.0
2;1;35699.0
2;1;5670682.0
2;1;4219606.0
2;1;547767.0
2;1;3142953.0
2;1;1856855.0
2;1;879790.0
2;1;668905.0
2;1;2169541.0
2;1;4895015.0
2;1;10894897.0
2;1;2703417.0
2;1;5153472.0
2;1;3595933.0
2;1;2472972.0
2;1;4753884.0
2;1;944552.0
2;1;11383455.0
2;2;87435.0
2;1;682563.0
2;1;2877672.0
2;2;3910631.0
2;1;6776356.0
2;1;1569927.0
2;1;1729505.0
2;1;3664455.0
2;1;3183780.0
2;1;1441847.0
2;1;2556987.0
2;1;4029950.0
2;1;11201080.0
2;1;4623113.0
2;1;3753830.0
2;1;5019183.0
2;1;2086848.0
2;1;4236517.0
2;1;1046015.0
2;1;1003669.0
2;1;1855269.0
2;1;2458923.0
2;1;5078922.0
2;1;6344002.0
2;1;4014277.0
2;1;877421.0
2;1;3029310.0
2;1;571851.0
2;1;7450229.0
2;1;11821968.0
2;1;815552.0
2;1;4254809.0
2;1;1234430.0
2;1;1402160.0
2;1;638718.0
2;1;612842.0
2;1;389944.0
2;1;2284237.0
2;1;6886214.0
2;1;3018089.0
2;1;2778768.0
2;1;51290.0
2;1;526808.0
2;1;3046698.0
2;1;7391499.0
2;1;1700070.0
2;1;696980.0
2;1;7780876.0
2;1;386178.0
2;1;1728647.0
2;1;796227.0
2;1;7494147.0
2;1;4393585.0
2;1;790030.0
2;1;1498316.0
2;1;479354.0
2;1;591883.0
2;1;732542.0
2;1;724335.0
2;1;660589.0
2;1;4142290.0
2;1;7532231.0
2;1;1651123.0
2;1;4776203.0
2;1;4719003.0
2;1;289589.0
2;1;2253604.0
2;1;790534.0
2;1;1037280.0
2;1;857450.0
2;2;3469044.0
2;1;1709891.0
2;1;1700466.0
2;1;429608.0
2;1;487998.0
2;1;3984594.0
2;1;2846745.0
2;1;2697645.0
2;1;1480088.0
2;1;566449.0
2;1;256495.0
2;1;234681.0
2;1;2500855.0
2;1;3308720.0
2;1;1061229.0
2;1;3131772.0
2;1;7148695.0
2;1;1780679.0
2;1;1793465.0
2;1;4028941.0
2;1;1553082.0
2;1;2407845.0
2;1;3535306.0
2;1;3447096.0
2;2;4983281.0
2;1;214321.0
2;1;3770096.0
2;1;1372031.0
2;1;6804641.0
2;1;2345380.0
2;1;688905.0
2;1;6273957.0
2;1;2892800.0
2;1;1009333.0
2;1;160881.0
2;1;557715.0
2;1;5426300.0
2;1;2453706.0
2;1;10527102.0
2;1;583720.0
2;1;3403654.0
2;1;593927.0
2;1;566786.0
2;1;709586.0
2;1;1178370.0
2;1;7216402.0
2;1;758286.0
2;1;2314285.0
2;1;2750715.0
2;1;4118780.0
2;1;2212366.0
2;1;1904752.0
2;1;215292.0
2;1;5112951.0
2;1;832105.0
2;1;1831952.0
2;1;5308584.0
2;1;3012563.0
2;1;4130961.0
2;1;2600410.0
2;1;2084619.0
2;1;1499589.0
2;1;2301417.0
2;1;6394667.0
2;1;5240618.0
2;1;388936.0
2;1;7537822.0
2;1;11360233.0
2;1;6578295.0
2;1;3073188.0
2;1;3248453.0
2;1;1281582.0
2;1;791251.0
2;1;8784748.0
2;1;1536035.0
2;1;577302.0
2;1;1269358.0
2;1;242988.0
2;1;6246244.0
2;1;11964157.0
2;1;5182705.0
2;1;4839255.0
2;1;7478304.0
2;1;2832822.0
2;1;4307488.0
2;1;924874.0
2;1;1839094.0
2;1;4530147.0
2;1;892839.0
2;1;4061020.0
2;1;867197.0
2;1;5425393.0
2;1;6410348.0
2;1;3335707.0
2;1;696763.0
2;1;682036.0
2;1;11309301.0
2;1;4356635.0
2;1;1529548.0
2;1;6840832.0
2;1;2417270.0
2;1;2837906.0
2;1;746936.0
2;1;1613347.0
2;1;3588984.0
2;1;994459.0
2;1;1879188.0
2;1;1807320.0
2;1;3143969.0
2;1;4234844.0
2;1;3971556.0
2;1;4419588.0
2;1;5758099.0
2;1;531556.0
2;1;5211735.0
2;1;2494472.0
2;1;6901538.0
2;1;405367.0
2;1;814297.0
2;1;6800860.0
2;1;2655443.0
2;1;5117872.0
2;1;8714625.0
2;1;7146472.0
2;1;526150.0
2;1;2427354.0
2;1;3410452.0
2;1;1005254.0
2;1;1951270.0
2;1;2537487.0
2;1;901544.0
2;1;3858704.0
2;1;5222840.0
2;1;6257856.0
2;1;2029123.0
2;1;3842905.0
2;1;6081800.0
2;1;931405.0
2;1;1783966.0
2;1;6082218.0
2;1;1215039.0
2;1;10959910.0
2;1;843582.0
2;1;3080176.0
2;1;828827.0
2;1;1330466.0
2;1;3210102.0
2;1;4254412.0
2;1;1067249.0
2;1;680341.0
2;1;616859.0
2;1;2425326.0
2;1;1870426.0
2;1;2215915.0
2;1;565630.0
2;1;5775069.0
2;1;5255386.0
2;1;5438522.0
2;1;2340649.0
2;1;7407331.0
2;1;2096662.0
2;1;2360352.0
2;1;2532049.0
2;1;857104.0
2;1;7015392.0
2;1;1987452.0
2;1;5736412.0
2;1;10325694.0
2;1;6103017.0
2;1;6780438.0
2;1;2859602.0
2;1;6175791.0
2;1;4697555.0
2;1;5973749.0
2;1;753062.0
2;1;1962874.0
2;1;675922.0
2;2;4752093.0
2;1;5465283.0
2;1;5643723.0
2;1;1594250.0
2;1;2673252.0
2;1;3094235.0
2;1;4853016.0
2;1;3759681.0
2;1;8901866.0
2;1;452163.0
2;1;2216987.0
2;1;2816180.0
2;1;5115323.0
2;1;1324392.0
2;1;860159.0
2;1;5132285.0
2;1;3458904.0
2;1;1533219.0
2;1;7628879.0
2;1;3944574.0
2;1;10741949.0
2;1;7123452.0
2;1;869213.0
2;1;4619051.0
2;1;1913894.0
2;1;1691094.0
2;1;5121467.0
2;1;78309.0
2;1;1681494.0
2;1;1352204.0
2;1;3305903.0
2;1;5631794.0
2;1;622903.0
2;1;7216565.0
2;1;2030340.0
2;1;5646524.0
2;1;1550295.0
2;1;821672.0
2;1;2766237.0
2;1;2977246.0
2;1;2579707.0
2;1;2720692.0
2;1;1370339.0
2;1;535075.0
2;1;1426401.0
2;1;6160462.0
2;1;10987701.0
2;1;6828794.0
2;1;5963257.0
2;1;696761.0
2;1;3619555.0
2;1;2461837.0
2;1;4153638.0
2;1;1979733.0
2;1;5119860.0
2;1;587041.0
2;2;482561.0
2;1;1904452.0
2;1;2856428.0
2;1;6956919.0
2;1;649238.0
2;1;6564630.0
2;1;2564828.0
2;1;594667.0
2;1;1707466.0
2;1;295123.0
2;1;3635999.0
2;1;3193567.0
2;1;6549092.0
2;1;10869622.0
2;1;5936497.0
2;1;745316.0
2;1;5299684.0
2;1;3841382.0
2;1;932633.0
2;1;5246894.0
2;1;4216322.0
2;1;1675770.0
2;1;2384964.0
2;1;1209004.0
2;1;1388271.0
2;1;2826551.0
2;1;1067442.0
2;1;717234.0
2;1;2216480.0
2;1;4161420.0
2;1;4189259.0
2;1;912401.0
2;1;1331170.0
2;1;2399410.0
2;1;3660727.0
2;1;10568180.0
2;1;587373.0
2;1;4875406.0
2;1;1403216.0
2;1;627009.0
2;1;1882994.0
2;1;1454877.0
2;1;1081488.0
2;1;253984.0
2;2;7392545.0
2;1;2225421.0
2;1;1166387.0
2;1;1744209.0
2;1;10721440.0
2;1;7878001.0
2;1;10849288.0
2;1;10213086.0
2;1;4030607.0
2;1;4414019.0
2;1;1351293.0
2;1;10665707.0
2;1;352600.0
2;1;3479961.0
2;1;6283345.0
2;1;6211671.0
2;1;2091733.0
2;1;3541198.0
2;1;6590624.0
2;1;842797.0
2;1;413556.0
2;1;635109.0
2;1;1087722.0
2;1;1238823.0
2;1;880230.0
2;1;3299679.0
2;1;5291561.0
2;1;1517535.0
2;1;4165938.0
2;1;764799.0
2;1;2928029.0
2;1;2840790.0
2;1;3797932.0
2;1;2816235.0
2;1;4568293.0
2;1;1616512.0
2;1;1408135.0
2;1;6327980.0
2;1;3628987.0
2;1;3836250.0
2;1;2197950.0
2;1;906874.0
2;1;746730.0
2;1;1703110.0
2;1;6132166.0
2;1;3904601.0
2;1;5345118.0
2;1;4376841.0
2;1;4524889.0
2;1;4915245.0
2;1;673246.0
2;1;1154899.0
2;1;5527314.0
2;1;537097.0
2;1;1763848.0
2;1;5975803.0
2;1;1187319.0
2;1;7212965.0
2;1;3588166.0
2;1;843387.0
2;1;2579741.0
2;1;879760.0
2;1;602287.0
2;1;7383063.0
2;1;6143962.0
2;1;4314269.0
2;1;797244.0
2;1;4096659.0
2;1;4362105.0
2;1;4186036.0
2;1;3326370.0
2;1;6713042.0
2;1;10528063.0
2;1;1627951.0
2;1;855572.0
2;1;4990933.0
2;1;3196276.0
2;1;6533538.0
2;1;1786396.0
2;1;10872804.0
2;1;3310019.0
2;1;1586607.0
2;1;2441574.0
2;1;10921175.0
2;1;669441.0
2;1;5686152.0
